vote_id,yes,no,abstain
f7c07f8b-4ccf-4d8f-9d0a-9cc5697395fe,0,77,0
29d64a25-0b95-4f2d-8b12-e85b10af9b20,69,1,2
86bbc835-0580-43f0-bfe8-546b9be44f17,73,0,0
45f87a1d-b8f8-4d88-bfa3-300ceadf87d5,76,0,0
df3cb545-5b34-4a18-8f1d-27a5ad8c321f,73,0,0
a17462f3-c917-46e0-90e2-4a61f86bbae3,75,0,0
b76dfbe7-d9eb-434f-9a80-28b185992d64,76,0,0
d86e032a-6d54-4672-b995-01500563ee34,76,0,0
76834d92-7bb2-4dde-8a33-27877c265e91,76,0,0
e4792443-66c1-4c00-bc61-73bee8f2ff35,1,82,3
215969ef-0d66-4388-8dbd-8b723342213d,2,85,0
6f5fa618-db26-4ae2-8a56-433e90b7e401,2,86,0
da06b87e-6a3f-4573-b382-c6fbac8313bc,2,86,0
9a07e9ac-580b-438c-a0cb-56e61f0d4cc2,2,86,0
53034ed2-6f36-46eb-ad31-770052df1e6f,88,1,1
44b74755-d9ce-42b4-b3a6-75ffbba18ec5,0,90,0
f0579486-4aae-401f-9486-cd1fd1646cc1,88,1,0
bc4dfa11-7ff0-44e7-9de2-3daafa12f306,0,89,0
5bc25105-049b-4c98-ba0c-8b9763214f24,0,89,0
8750f64d-3bc8-4d0e-b625-d90fcd90cc52,0,82,0
48dac7d0-4e2c-4f03-ac83-a75c87de622e,0,89,0
a3efb95e-4ee1-46ec-b8c2-104b192cbf14,88,0,1
2b7ab565-bede-43c3-9fdb-50c783631b5c,75,0,0
62b54b97-74d0-4b55-832f-71d5db8ccd4f,87,0,0
b0b89b46-d1da-4ae8-87a2-3c1e2ff9a1a3,2,86,0
5ff38f1f-3b46-485c-b7b6-a413b723ec71,88,0,0
39ef566d-9a22-4336-9372-62aae44c4e67,89,0,0
b9369ada-6469-4caf-8e51-59556c8df371,90,0,0
edd7379f-ccfc-4f7a-a8c9-35cf20caf5dc,91,0,0
d1a9f798-9a0e-4783-bcfb-8721d7d77f91,0,91,0
2c1a43c3-027b-4545-9b26-9dbf09c4adc2,1,90,0
f6739e0f-333b-4af0-a369-a36d4e86e4fc,84,7,0
cbaba91a-7a98-4621-9858-c5cba0eecf77,84,8,0
8a590447-cc23-426f-8555-6c001bc5e0a1,83,8,1
19aa5c8f-a286-4b34-87d8-3427d48e7d16,83,6,0
f640478d-05fd-4fe2-908a-df8510f224c6,77,0,0
1ffef0ad-ab20-492c-bb4c-a663ef3636c9,77,0,0
d8e950e6-4f9f-490c-a3ee-038a783ad37d,78,0,0
68594353-080b-4352-9854-42c8a80d5a3c,76,4,0
dbef6546-256d-4e11-b7be-dd912bc046ba,85,1,0
85e04018-3027-4ff4-9f20-4485a63a8740,0,79,2
1f22faf3-456d-4a82-b6e0-28a089f9f6c7,0,79,2
522c736c-ca53-43df-9743-054130954d70,85,0,0
e3bc1b43-2862-48bd-ba6f-8689aa632f0b,85,1,0
572464da-d736-4404-94c9-879998a812d5,87,1,1
68bb3beb-ae1d-4df4-af51-823a2b346056,1,87,0
9f1abf86-dac5-4c58-92c8-e3df1beecf6c,85,0,0
088fa984-9185-49f8-9066-78bd547868ab,0,83,0
0a6f96ae-f7ab-492b-be02-8f58dc690b93,0,83,0
a02cab26-9803-4517-836a-43ff88970b65,0,85,0
f354e9b5-4585-40af-a1ad-8bfc62236f32,89,0,0
ebc24e47-7100-4cdc-9e09-f18dcfb9eddc,87,0,0
f78202c9-8e5d-41d6-b133-7a6a7c90642d,85,0,1
318fbfcf-adf2-4ed6-a05e-296e820ec1e0,0,86,2
34cedfa4-f45c-458c-b6c4-2302f8eeef23,1,87,0
f0d6ee22-1efe-41e8-b1ce-82fc7a3cf170,79,5,2
777be561-fe42-4ddc-a41c-5bbe4b42de12,2,85,1
bcc455a2-e727-44de-bdce-e8c6f2234d1e,1,86,0
d011250f-4fdd-4c6b-a3b6-a9dde534904c,80,10,0
a10d7da9-f1fc-44cd-861a-e151e86004fb,0,81,0
09f3b114-7ef9-4cd4-ae2d-93a09ba910ff,0,86,0
ef3a1c4d-cfdf-47fe-aaa6-78117142e03c,86,0,0
64b2f352-e716-49fc-9904-625d95e82588,0,85,0
cb3c5bdd-e07f-4d6e-b609-932fe17281c2,0,86,0
fd006ae3-6214-4e8d-88aa-822e928214fa,89,0,0
be74761c-a882-4b69-bd26-0907f1ef5e9d,87,0,0
63411223-63be-43ca-8fb9-20a1179a7d90,85,4,1
684d23e3-6c81-42c3-9a46-d495bdf4b188,9,71,5
40dcc86a-ec9e-4e25-940d-c5a576147fe1,0,86,0
b089230c-cbab-4533-af1e-c5b78c8d7044,0,87,0
98e5cd44-11eb-43ae-b9ce-7005dfafd625,89,0,0
ea6b9a48-c715-4692-b353-d018212937d1,90,0,0
1c4eb614-2181-4d9f-9bea-de95c3e829cb,85,0,0
